MEDCOD,MEFCOD,MEDNOM,MEDPRES,MEDCNC,MEDTIP,MEDPET,MEDFF,MEDEST,MEDESTVTA,MEDFACTPER,MEDTRANAC,MEDTRALOC,MEDCOMP,MEDPS,MEDCS,MEDHI,MEDACT,MEDINDVCTO,PRDPREADQ,PRDPREDIST,PRDPREOPE,PRDINDACT,PRDSTKMIN,PRDSTKMAX,PRDPTOREP,PRDSIT,PRDADI,PRDFECHULT,MEDREGSAN,PREADQ_DO,PREDIS_DO,PREOPE_DO,PRDTIPOMED,MEDNOMABR,MEDNARCOT,MNARCOT,TIPONC,FECULTPREC,CODIGO_SIG,FECHAVRS,PRDSTKPROM,_NullFlags
22187,,INSULINA ISOFANA HUMANA (NPH) ADN RECOMBINANTE,10 mL,100 UI/mL,M,P,INYECT,S,,,,,,_,_,_,1,,9.044,10.175,11.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,2018-05-10,584000060021,,0,b'\x00'
22189,,SUTURA CATGUT CROMICO 2/0 C/A 1/2 CIRCULO CORTANTE 30 mm X 70 cm,,,I,_,UNIDAD,S,,,,,,_,_,_,1,,1.95,2.194,2.43,,0,0,0,1,N,2018-08-31 15:04:43.999000,N-01123-IMM,0.0,0.0,0.0,X,,,,,2018-05-10,495700570362,,0,b'\x00'
22197,,OBTURADOR DESCARTABLE PARA PROLONGADOR DEL SISTEMA DE DIALISIS PERITONEAL,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495700741928,,0,b'\x00'
22202,,CATETER VENOSO CENTRAL DOBLE LUMEN 5 FR X 13 cm,,,I,_,UNIDAD,S,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701490025,,0,b'\x00'
22225,,PAPEL LENTE PARA MICROSCOPIO 100 mm X 15 mm X 25 UNIDADES,,,I,_,UNIDAD,S,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,512000210286,,0,b'\x00'
22229,,SUTURA ACIDO POLIGLICOLICO 4/0 C/A 1/2 CIRCULO REDONDA 15 mm X 70 cm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701350483,,0,b'\x00'
22251,,TUBO ENDOTRAQUEAL DESCARTABLE Nº 8.5 CON CUF,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,7.8,8.775,9.75,,0,0,0,1,N,2018-08-31 15:04:43.999000,SIN/REG,0.0,0.0,0.0,X,,,,,2018-05-10,,,0,b'\x00'
22252,,TUBO ENDOTRAQUEAL DESCARTABLE Nº 7.5 CON BALON,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,7.8,8.775,9.75,,0,0,0,1,N,2018-08-31 15:04:43.999000,SIN/REG,0.0,0.0,0.0,X,,,,,2018-05-10,495700630019,,0,b'\x00'
22256,,"CATETER ENDOVENOSO PERIFERICO Nº 20 G X 1 1/4""",,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.83,0.93,1.03,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,2018-07-01,495700210009,,0,b'\x00'
22283,,"TUBO EN ""T"" DE PLASTICO PARA OXIGENO",,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,493700142147,,0,b'\x00'
22286,,SUTURA ACIDO POLIGLICOLICO 5/0 C/A 3/8 CIRCULO CORTANTE 20 mm x 70 cm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,5.8,6.525,7.25,,0,0,0,1,N,2018-08-31 15:04:43.999000,DM0240N,0.0,0.0,0.0,X,,,,,2018-05-10,495701350030,,0,b'\x00'
22291,,OXIGENO MEDICINAL,m3,,M,P,LIQUID,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,580100160001,,0,b'\x00'
22326,,SUTURA ACIDO POLIGLICOLICO 4/0 C/A 1/2 CIRCULO REDONDA 25 mm X 70 cm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701350349,,0,b'\x00'
22342,,LAPIZ MARCADOR DE PIEL PARA CIRUGIA,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495700741154,,0,b'\x00'
22351,,"AGUJA PARA JERINGA DE INSULINA TIPO LAPICERO Nº 31 G X 5/16""",,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495700030132,,0,b'\x00'
22352,,CARTUCHO PARA ANALIZADOR DE GASES ARTERIALES Y ELECTROLITOS,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,512000281323,,0,b'\x00'
22355,,AGUJA DE BIOPSIA DE MAMA REPOSICIONABLE Nº 20 G X 10 cm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701070154,,0,b'\x00'
22358,,APOSITO HIDROCOLOIDE GRUESO 10 cm X 10 cm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,13.0,14.625,16.25,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,2018-05-10,495701410100,,0,b'\x00'
22360,,MASCARILLA DESCARTABLE PARA USO QUIRURGICO,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495700410001,,0,b'\x00'
22362,,TUBO ENDOTRAQUEAL DESCARTABLE Nº 6.5 CON BALON,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495700630031,,0,b'\x00'
22363,,TUBO ENDOTRAQUEAL DESCARTABLE Nº 5.5 CON BALON,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495700630029,,0,b'\x00'
22364,,TUBO ENDOTRAQUEAL DESCARTABLE Nº 6.0 CON BALON,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495700630030,,0,b'\x00'
22380,,PRUEBA RAPIDA PARA VIH 1-2,25 DET,,I,_,KIT,E,,,,,,_,_,_,1,,94.263,106.046,117.83,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,2018-05-10,358600091102,,0,b'\x00'
22400,,PROTESIS DE CADERA TOTAL NO CEMENTADA,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,496900360225,,0,b'\x00'
22405,,ENVASE DE PLASTICO CON TAPA ROSCA PARA ESPUTO 60 mL,,,I,_,UNIDAD,E,1,,,,,_,_,_,1,,0.19,0.19,0.19,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,2018-05-10,512000230100,,0,b'\x00'
22406,,GASA PARAFINADA 10 cm X 10 cm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,2.1,2.363,2.63,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,2018-05-10,495701080004,,0,b'\x00'
22421,,ELECTRODO DE ASA LEEP DE 10 mm X 20 mm X 12 cm CON ALAMBRE DE TUNGSTENO,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,493700180198,,0,b'\x00'
22431,,ELECTRODO PARA ELECTROCARDIOGRAMA ADULTO,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.328,0.369,0.41,,0,0,0,1,N,2018-08-31 15:04:43.999000,S/REGISTRO,0.0,0.0,0.0,X,,,,,2018-05-10,493700180063,,0,b'\x00'
22443,,SUTURA ACIDO POLIGLICOLICO 5/0 C/A 1/2 CIRCULO REDONDA 20 mm X 75 cm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701350470,,0,b'\x00'
22454,,JERINGA DESCARTABLE 3 mL PARA GASES ARTERIALES Y ELECTROLITOS CON HEPARINA DE LITIO,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495700350318,,0,b'\x00'
22455,,SUTURA SEDA NEGRA TRENZADA 4/0 C/A 3/8 CIRCULO CORTANTE 15 mm X 75 cm,,,I,_,UNIDAD,S,,,,,,_,_,_,1,,2.3,2.588,2.87,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,2018-05-10,495700580271,,0,b'\x00'
22458,,FRASCO DE PLASTICO BOCA ANCHA X 100 mL CON TAPA ROSCA,,,I,_,UNIDAD,S,,,,,,_,_,_,1,,0.48,0.54,0.6,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,2018-05-10,512000150105,,0,b'\x00'
22465,,TUBO DE ASPIRACION NO CONDUCTIVO ESTERIL 7 mm X 3 mm X 1.8 m,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495700620052,,0,b'\x00'
22486,,BROCA DE 3.2 mm DE DIAMETRO X 150 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495100420021,,0,b'\x00'
22487,,BROCA DE 2.5 mm DE DIAMETRO X 150 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495100420008,,0,b'\x00'
22507,,TORNILLO DHS DE 85 mm DE LONGITUD,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,496900300133,,0,b'\x00'
22508,,TORNILLO DHS DE 80 mm DE LONGITUD,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,496900300234,,0,b'\x00'
22509,,TORNILLO DHS DE 75 mm DE LONGITUD,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,496900300329,,0,b'\x00'
22517,,RECARGA PARA GRAPADORA QUIRURGICA LINEAL CORTANTE ENDOSCOPICA 60 mm X 3.5 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,493700160334,,0,b'\x00'
22518,,MALLA HEMOSTATICA DE CELULOSA OXIDADA 10.2 cm X 20.3 cm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701380081,,0,b'\x00'
22535,,LINEA PARA BOMBA INFUSORA SIN VOLUTROL,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495700741252,,0,b'\x00'
22539,,SET DE FIJACION EXTERNA DINAMICO PARA MUÑECA,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,496900330013,,0,b'\x00'
22597,,BOLSA COLECTORA DE SANGRE CUADRUPLE X 450 mL,,,I,_,UNIDAD,S,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495700150015,,0,b'\x00'
22605,,CANULA PARA TRAQUEOSTOMIA PERCUTANEA Nº 8 CON BALON,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495700930098,,0,b'\x00'
22616,,SONDA ESOFAGICA MULTIPLE DE GASTO CARDIACO CON DOPPLER,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495700550091,,0,b'\x00'
22623,,RECARGA PARA GRAPADORA QUIRURGICA LINEAL CORTANTE PARA CIRUGIA ABIERTA 75 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,493700160312,,0,b'\x00'
22626,,FILTRO ANTIBACTERIAL VIRAL + INTERCAMBIADOR DE CALOR HUMEDAD ADULTO PARA CIRCUITO CORRUGADO,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,25.0,28.125,31.25,,0,0,0,1,N,2018-08-31 15:04:43.999000,E-27333-IMM,0.0,0.0,0.0,X,,,,,2018-05-10,493700190128,,0,b'\x00'
22627,,CLIP DE ANEURISMA CURVO 5 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701160001,,0,b'\x00'
22661,,SISTEMA DE DERIVACION VENTRICULO PERITONEAL NEONATAL,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495700741144,,0,b'\x00'
22677,,TEST PARA DETERMINACION DE YODO EN SAL X 10 mL,,,I,_,KIT,E,,,,,,_,_,_,1,,2.02118,2.02118,2.02118,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,2018-05-10,351000023435,,0,b'\x00'
22686,,METOTREXATO,,50 mg,M,P,INYECT,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,582600720012,,0,b'\x00'
22705,,"MANDIL DESCARTABLE IMPERMEABLE NO ESTERIL TALLA ""M""",,,I,_,UNIDAD,_,,,,,,_,_,_,1,,6.0,6.75,7.5,,0,0,0,1,N,2018-08-31 15:04:43.999000,SIN/REG,0.0,0.0,0.0,X,,,,,2018-05-10,495500010435,,0,b'\x00'
22710,,ESPECULO VAGINAL DESCARTABLE GRANDE,,,I,_,UNIDAD,S,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495100050106,,0,b'\x00'
22713,,"ESPARADRAPO HIPOALERGICO (PLASTIFICADO) 2"" X 10 yd",,,I,_,UNIDAD,S,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495700250103,,0,b'\x00'
22714,,"DILUYENTE PARA VACUNA ANTIPAROTIDITIS, RUBEOLA Y SARAMPION (SPR)",5 DOSIS,,M,_,INYECT,E,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,584300250024,,0,b'\x00'
22719,,VACUNA CONTRA LA INFLUENZA HSUR - PEDIATRICO,10 DOSIS,,M,P,INYECT,E,,,,,,_,_,_,1,,262.16017,262.16017,262.16017,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,2018-05-10,584300230007,,0,b'\x00'
22720,,ANTICUERPO ANTI DENGUE IgM ELISA,96 DET,,I,_,KIT,_,,,,,,_,_,_,1,,1096.0,1233.0,1370.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,E-21392-RD,0.0,0.0,0.0,X,,,,,2018-05-10,358600090145,,0,b'\x00'
22779,,PAÑAL DESCARTABLE TIPO CALZON PARA RECIEN NACIDO,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,139200410001,,0,b'\x00'
22801,,KIT DE VISCOELASTICOS PARA FACOEMULSIFICACION,,,I,_,KIT,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495700741628,,0,b'\x00'
22802,,TRICLOSAN,1 L,0.5 g/100 mL,M,_,JABON,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,583300730022,,0,b'\x00'
22809,,HIDROXIDO DE SODIO EN LENTEJAS P.A.,500 g,,I,_,UNIDAD,S,,,,,,_,_,_,1,,55.0,61.875,68.75,,0,0,0,1,N,2018-08-31 15:04:43.999000,SIN/REG,0.0,0.0,0.0,X,,,,,2018-05-10,353700030042,,0,b'\x00'
22811,,AGUJA MONOPOLAR DESCARTABLE PARA EMG 50 mm DE LARGO,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495700990008,,0,b'\x00'
22958,,SUTURA DE ACIDO POLIGLICOLICO Nº3 C/A 1/2 CIRCULO CORTANTE 20 mm X 70 cm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701350386,,0,b'\x00'
22959,,SUTURA DE ACIDO POLIGLICOLICO Nº2 C/A 1/2 CIRCULO REDONDO 25 mm X 70 cm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701350481,,0,b'\x00'
22963,,"AGUJA CARPULE DENTAL DESCARTABLE N° 30 G X 1/2""",,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,492900010028,,0,b'\x00'
22990,,SUTURA DE POLIPROPILENO AZUL MONOFILAMENTO 4/0 C/2A 1/2 CIRCULO REDONDA 22 mm X 75 cm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701120136,,0,b'\x00'
22992,,SUTURA SEDA NEGRA TRENZADA 4/0 C/A 1/2 CIRCULO REDONDA 15 mm X 75 cm,,,I,_,UNIDAD,S,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495700580452,,0,b'\x00'
22995,,YESO PIEDRA EXTRADURO (USO ODONTOLOGICO),1 Kg,,I,_,UNIDAD,_,,,,,,_,_,_,1,,3.704,4.167,4.63,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,2018-05-10,492900440016,,0,b'\x00'
22998,,MASCARA DE OXIGENO CON RESERVORIO PARA ADULTO RECIRCULACION,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,5.5,6.188,6.87,,0,0,0,1,N,2018-08-31 15:04:43.999000,E-23676-IMM,0.0,0.0,0.0,X,,,,,2018-05-10,495700400060,,0,b'\x00'
23006,,MASCARA DE OXIGENO CON RESERVORIO PARA USO PEDIATRICO  RECIRCULACION,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,3.25,3.656,4.06,,0,0,0,1,N,2018-08-31 15:04:43.999000,E-23676-IMM,0.0,0.0,0.0,X,,,,,2018-05-10,495700400003,,0,b'\x00'
23015,,SUTURA ACIDO POLIGLACTIN 2/0 C/A 1/2 CIRCULO REDONDA 35 m X 70 cm,,,I,_,UNIDAD,S,,,,,,_,_,_,1,,7.36,8.28,9.2,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,2018-05-10,495701350419,,0,b'\x00'
23034,,JERINGA DESCARTABLE 7 mL BAJA RESISTENCIA PARA ANESTESIA EPIDURAL,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495700350298,,0,b'\x00'
23037,,PARCHE DE POLITETRAFLUOROETILENO 10 cm X 15 cm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495700741612,,0,b'\x00'
23044,,SUTURA DE POLIPROPILENO 5/0 C/2A 3/8 CIRCULO REDONDA 15 mm X 70 cm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701120069,,0,b'\x00'
23051,,CATETER VENOSO CENTRAL DOBLE LUMEN 4 FR X 13 cm,,,I,_,UNIDAD,S,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701490019,,0,b'\x00'
23054,,ENTECAVIR,,0.5 mg,M,P,TABLET,E,2,,,,,_,_,_,1,,15.25,15.25,15.25,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,2018-05-10,582400380002,,0,b'\x00'
23065,,TORNILLO DE BLOQUEO 3.5 mm X 40 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,496900300263,,0,b'\x00'
23089,,JUEGO CIRCUITO CORRUGADO ADULTO DESCARTABLE PARA VENTILADOR MECANICO,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495700741997,,0,b'\x00'
23091,,JUEGO CIRCUITO CORRUGADO PEDIATRICO DESCARTABLE PARA VENTILADOR MECANICO,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495700741998,,0,b'\x00'
23096,,IONOMERO DE VIDRIO AUTOCURABLE PARA BASE (POLVO-LIQUIDO 10 g/15 mL),,,I,_,KIT,_,,,,,,_,_,_,1,,90.0,101.25,112.5,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,2018-05-10,492900080019,,0,b'\x00'
23102,,CATETER BALON INTRAORTICO 8.0 FR,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495700190460,,0,b'\x00'
23124,,SUTURA SEDA NEGRA TRENZADA 4/0 C/A 1/2 CIRCULO CORTANTE 20 mm X 75 cm,,,I,_,UNIDAD,S,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495700580451,,0,b'\x00'
23127,,MASCARILLA DESCARTABLE QUIRURGICA 3 PLIEGUES,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.103,0.116,0.12,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,2018-05-10,495700410076,,0,b'\x00'
23128,,PLACA 1/3 DE TUBO 6 AGUJEROS X 3.5 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,496900220154,,0,b'\x00'
23139,,SUTURA NYLON AZUL MONOFILAMENTO 3/0 C/A 1/2 CIRCULO REDONDA 15 mm X 75 cm,,,I,_,UNIDAD,S,,,,,,_,_,_,1,,2.0,2.25,2.5,,0,0,0,1,N,2018-08-31 15:04:43.999000,N-01123-IMM,0.0,0.0,0.0,X,,,,,2018-05-10,495701360378,,0,b'\x00'
23146,,LAMINA PORTA OBJETO 25 mm X 75 mm X 50 UNIDADES,,,I,_,UNIDAD,S,,,,,,_,_,_,1,,0.04,0.044,0.04,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,2018-05-10,512000180037,,0,b'\x00'
23167,,SUTURA ACIDO POLIGLICOLICO 0 C/A 1/2 CIRCULO REDONDA 35 mm X 70 cm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701350480,,0,b'\x00'
23168,,SUTURA ACIDO POLIGLICOLICO 3/0 C/A 3/8 CIRCULO CORTANTE 25 mm X 70 cm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701350440,,0,b'\x00'
23169,,PROTESIS TOTAL DE CADERA CEMENTADA,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,496900360226,,0,b'\x00'
23179,,OXACILINA CON DILUYENTE,,1 g,M,P,INYECT,_,,,,,,_,_,_,1,,1.244,1.3995,1.5,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,2018-05-10,580700140005,,0,b'\x00'
23207,,CAMPO DE INCISION ANTIMICROBIANO 56 cm X 45 cm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,88.0,99.0,110.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,DM2961E,0.0,0.0,0.0,X,,,,,2018-05-10,495700170165,,0,b'\x00'
